,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,provider_p,broker_p,benchmark_p,consumer_p,token_p,tags_p,offloadTaskTime_p,offloadTaskTimeDelta_p,executingTime_p,executingTimeDelta_p,executionTime_p,executedTime_p,executedTimeDelta_p,returnedResult_p,returnedResultDelta_p,totalTime_p,networkTime_p,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
10,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388580436,0,1678388580440,4,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,e3nxkp,cloud,0,1678388580446,6,1678388580528,82,1678388580557,29,0,1678388580588,31,152,33,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,564,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,e3nxkp,cloud,1678388580545,0,1678388580546,1,0,1678388580572,26,1678388580599,27,54,27,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388580440,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,564,e3nxkp,cloud,0,1678388580441,0,1678388580447,6,6,6,66
11,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388583423,0,1678388583429,5,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,snngca,cloud,0,1678388583432,3,1678388583871,439,1678388584055,184,0,1678388584076,21,652,189,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,384,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,snngca,cloud,1678388583967,0,1678388583967,0,0,1678388583987,19,1678388584170,184,203,184,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388583428,0,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,384,snngca,cloud,0,1678388583429,0,1678388583434,5,5,5,378
12,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388586434,0,1678388586439,5,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,g9b7w4,cloud,0,1678388586449,10,1678388586452,3,1678388586452,0,0,1678388586464,12,30,5,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,172,8eb27c9e3b3606b8f5fe076e48e4078d74906d3e88ee9e5b16ba90fd16f71a1e,g9b7w4,local,1678388586453,0,1678388586453,0,0,1678388586463,10,1678388586464,1,11,1,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388586439,0,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,172,g9b7w4,local,0,1678388586439,0,1678388586454,15,15,15,21
13,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388589446,0,1678388589450,3,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,j5apoq,cloud,0,1678388589458,8,1678388589904,446,1678388590099,196,0,1678388590123,24,677,199,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,420,cd235fb4faacc4fbf7ebda0fbd71d6141e29721e3c7ad4cb2c606475669acd66,j5apoq,cloud,1678388590007,0,1678388590007,0,0,1678388590026,18,1678388590221,195,213,195,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388589450,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,420,j5apoq,cloud,0,1678388589450,0,1678388589460,9,9,9,403
14,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388592451,0,1678388592456,4,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,c5f8z2,cloud,0,1678388592460,4,1678388592513,53,1678388592564,51,1,1678388592602,38,150,55,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,397,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,c5f8z2,edge,1678388592537,0,1678388592538,0,1,1678388592569,32,1678388592622,52,84,52,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388592456,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,397,c5f8z2,edge,0,1678388592457,0,1678388592462,6,6,6,113
15,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388595463,0,1678388595466,3,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,hmxz2k,cloud,0,1678388595469,2,1678388595908,440,1678388596091,183,0,1678388596103,12,640,186,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,384,b750b59fce5c369e85a599416d617d6bd09c719998359f85bfd323488d6007e5,hmxz2k,cloud,1678388596004,0,1678388596004,0,0,1678388596013,8,1678388596197,185,193,185,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388595465,0,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,384,hmxz2k,cloud,0,1678388595465,0,1678388595470,5,5,5,376
16,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388598474,0,1678388598478,3,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,vzxzi3,cloud,0,1678388598480,2,1678388598927,448,1678388599121,194,0,1678388599131,9,656,197,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,308,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,vzxzi3,cloud,1678388599027,0,1678388599027,0,0,1678388599033,6,1678388599229,196,202,196,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388598477,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,308,vzxzi3,cloud,0,1678388598477,0,1678388598482,5,5,5,398
17,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388601483,0,1678388601488,4,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,zzsfjj,cloud,0,1678388601488,0,1678388601532,44,1678388601573,41,0,1678388601583,10,99,45,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,384,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,zzsfjj,edge,1678388601550,0,1678388601551,0,0,1678388601560,9,1678388601600,40,49,40,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388601486,0,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,384,zzsfjj,edge,0,1678388601486,0,1678388601489,3,3,3,88
18,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388604497,0,1678388604499,1,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,j4u0do,cloud,0,1678388604501,3,1678388604540,39,1678388604578,38,0,1678388604595,16,97,39,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,358,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,j4u0do,edge,1678388604555,0,1678388604555,0,0,1678388604570,14,1678388604608,39,53,39,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388604499,0,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,358,j4u0do,edge,0,1678388604499,0,1678388604503,4,4,4,82
19,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388607511,0,1678388607513,2,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,8tcc2g,cloud,0,1678388607516,2,1678388607955,440,1678388608138,183,0,1678388608148,9,636,185,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,384,53101e4c21b91efd27b682df89877d00aedc522b2caf7788ff2454e6711a59b4,8tcc2g,cloud,1678388608050,0,1678388608051,0,0,1678388608059,8,1678388608242,184,192,184,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388607513,0,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,384,8tcc2g,cloud,0,1678388607513,0,1678388607516,3,3,3,372
20,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388550216,0,1678388550296,80,258624499af27304a8c2bdf64eec269aa72a8e31d70170a76f6b953f52dc5044,rhsfc6,local/edge/cloud,1,1678388550360,64,1678388550803,443,1678388550995,191,1,1678388551171,177,955,271,258624499af27304a8c2bdf64eec269aa72a8e31d70170a76f6b953f52dc5044,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,334,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,rhsfc6,cloud,1678388550993,0,1678388550994,1,1,1678388551058,63,1678388551268,211,275,211,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388550311,0,258624499af27304a8c2bdf64eec269aa72a8e31d70170a76f6b953f52dc5044,334,rhsfc6,cloud,1,1678388550312,0,1678388550374,62,62,62,544
21,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388553323,0,1678388553335,12,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,0vja6w,local/edge/cloud,1,1678388553342,7,1678388553425,83,1678388553455,30,1,1678388553499,44,176,42,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,663,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,0vja6w,cloud,1678388553440,0,1678388553446,5,1,1678388553469,23,1678388553507,39,67,39,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388553334,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,663,0vja6w,cloud,1,1678388553334,0,1678388553344,10,10,10,91
22,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388556334,0,1678388556349,15,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,il1t65,local/edge/cloud,1,1678388556355,6,1678388556408,53,1678388556467,59,0,1678388556494,27,160,74,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,397,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,il1t65,edge,1678388556440,0,1678388556440,0,0,1678388556464,24,1678388556518,53,77,53,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388556349,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,397,il1t65,edge,1,1678388556349,0,1678388556361,12,12,12,139
23,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388559347,0,1678388559357,10,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,jjnw0p,local/edge/cloud,1,1678388559363,5,1678388559422,60,1678388559476,54,0,1678388559511,35,164,64,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,397,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,jjnw0p,edge,1678388559449,0,1678388559449,0,0,1678388559481,32,1678388559535,53,85,53,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388559357,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,397,jjnw0p,edge,1,1678388559357,0,1678388559364,7,7,7,124
24,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388562355,0,1678388562363,8,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,h6x6vu,local/edge/cloud,1,1678388562369,6,1678388562417,48,1678388562469,51,0,1678388562493,25,138,59,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,384,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,h6x6vu,edge,1678388562442,0,1678388562443,0,0,1678388562469,26,1678388562513,45,71,45,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388562363,0,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,384,h6x6vu,edge,1,1678388562363,0,1678388562371,8,8,8,112
25,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388565368,0,1678388565377,9,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,91eq57,local/edge/cloud,1,1678388565382,4,1678388565458,76,1678388565481,23,0,1678388565569,88,200,32,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,564,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,91eq57,cloud,1678388565468,0,1678388565473,4,0,1678388565549,76,1678388565576,28,108,28,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388565377,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,564,91eq57,cloud,1,1678388565377,0,1678388565383,6,6,6,66
