,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,provider_p,broker_p,benchmark_p,consumer_p,token_p,tags_p,offloadTaskTime_p,offloadTaskTimeDelta_p,executingTime_p,executingTimeDelta_p,executionTime_p,executedTime_p,executedTimeDelta_p,returnedResult_p,returnedResultDelta_p,totalTime_p,networkTime_p,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
77,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367760310,0,1678367760311,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,p4ja3l,cloud,0,1678367760312,2,1678367760755,443,1678367760942,187,0,1678367760958,16,648,187,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,400,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,p4ja3l,cloud,1678367760854,0,1678367760854,0,0,1678367760860,6,1678367761056,195,201,195,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678367760310,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,400,p4ja3l,cloud,0,1678367760311,0,1678367760313,2,2,2,384
78,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367765352,0,1678367765353,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,0zdh66,cloud,0,1678367765353,0,1678367765797,444,1678367765984,187,0,1678367765993,9,640,187,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,312,858d37f827ebd21524346c30ecd63d15f2244be64a35409ba9b72034532faa74,0zdh66,cloud,1678367765896,0,1678367765896,0,0,1678367765902,6,1678367766091,189,195,189,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678367765352,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,312,0zdh66,cloud,0,1678367765353,0,1678367765353,0,0,0,376
79,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367770412,0,1678367770412,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,vsywwp,cloud,0,1678367770413,1,1678367771222,808,1678367771534,312,11,1678367771559,26,1147,312,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,vsywwp,cloud,1678367771382,0,1678367771383,0,11,1678367771405,22,1678367771718,313,335,313,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678367770412,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,vsywwp,cloud,0,1678367770412,0,1678367770413,0,0,0,625
80,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367663299,0,1678367663300,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,migu40,cloud,0,1678367663301,1,1678367663377,77,1678367663403,26,18,1678367663493,89,193,26,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,c4e00ba66fecbc1e1e862cf58feb34da8c3d66263ffdb91a6da8ad7c3e3e24f2,migu40,cloud,1678367663389,0,1678367663392,2,18,1678367663472,80,1678367663502,30,112,30,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367663299,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,500,migu40,cloud,0,1678367663300,0,1678367663301,1,1,1,57
81,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367667311,0,1678367667312,1,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,5d0fz6,cloud,0,1678367667313,1,1678367667753,440,1678367667936,183,0,1678367667963,26,651,184,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,400,cd235fb4faacc4fbf7ebda0fbd71d6141e29721e3c7ad4cb2c606475669acd66,5d0fz6,cloud,1678367667845,0,1678367667845,0,0,1678367667860,14,1678367668053,194,208,194,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367667312,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,400,5d0fz6,cloud,0,1678367667312,0,1678367667313,1,1,1,379
82,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367672360,0,1678367672362,1,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,tahc82,cloud,0,1678367672363,2,1678367672803,440,1678367672987,184,0,1678367673025,38,665,185,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,312,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,tahc82,cloud,1678367672896,0,1678367672896,0,0,1678367672914,18,1678367673117,202,220,202,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367672362,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,312,tahc82,cloud,0,1678367672362,0,1678367672363,1,1,1,388
83,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367677400,0,1678367677400,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,zsxfgo,cloud,0,1678367677401,1,1678367678207,806,1678367678516,309,1,1678367678583,67,1183,309,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,858d37f827ebd21524346c30ecd63d15f2244be64a35409ba9b72034532faa74,zsxfgo,cloud,1678367678366,0,1678367678367,0,1,1678367678422,56,1678367678738,315,371,315,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367677400,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,zsxfgo,cloud,0,1678367677401,0,1678367677401,0,0,0,624
84,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367682475,0,1678367682480,4,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,jgt3vs,cloud,0,1678367682480,0,1678367682924,444,1678367683111,188,0,1678367683148,36,672,192,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,354,3584e04ae13c473cb0927d8128a5a13e5a2139284621b8e9839df1c4d3944543,jgt3vs,cloud,1678367683020,0,1678367683021,0,0,1678367683054,33,1678367683242,189,222,189,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367682478,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,354,jgt3vs,cloud,0,1678367682479,0,1678367682481,2,2,2,383
85,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367689040,0,1678367689040,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,mybyq8,cloud,0,1678367689041,1,1678367689166,125,1678367689192,25,0,1678367689212,21,172,25,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,mybyq8,cloud,1678367689176,0,1678367689177,1,0,1678367689195,17,1678367689220,25,43,25,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367689040,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,500,mybyq8,cloud,0,1678367689040,0,1678367689041,0,0,0,50
86,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367697621,0,1678367697623,1,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,08fng3,cloud,0,1678367697623,1,1678367698428,805,1678367698738,309,0,1678367698776,39,1155,310,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,08fng3,cloud,1678367698586,0,1678367698586,0,0,1678367698613,27,1678367698931,318,345,318,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367697622,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,08fng3,cloud,0,1678367697622,0,1678367697623,0,0,0,628
87,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367702670,0,1678367702672,1,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,n1kid5,cloud,0,1678367702672,0,1678367703114,442,1678367703298,184,0,1678367703343,45,672,185,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,312,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,n1kid5,cloud,1678367703207,0,1678367703207,0,0,1678367703247,40,1678367703435,188,228,188,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367702671,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,312,n1kid5,cloud,0,1678367702671,0,1678367702672,1,1,1,374
88,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367707711,0,1678367707711,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,8lu5nq,cloud,0,1678367707712,1,1678367708517,805,1678367708827,310,0,1678367708889,62,1178,310,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,8lu5nq,cloud,1678367708674,0,1678367708675,0,0,1678367708729,54,1678367709044,315,369,315,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367707711,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,8lu5nq,cloud,0,1678367707711,0,1678367707712,0,0,0,625
89,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367712792,0,1678367712793,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,pom6ab,cloud,0,1678367712794,1,1678367713234,440,1678367713417,183,0,1678367713434,18,642,183,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,400,c4e00ba66fecbc1e1e862cf58feb34da8c3d66263ffdb91a6da8ad7c3e3e24f2,pom6ab,cloud,1678367713325,0,1678367713325,0,0,1678367713333,7,1678367713525,193,200,193,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367712793,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,400,pom6ab,cloud,0,1678367712793,0,1678367712794,1,1,1,377
90,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367717815,0,1678367717816,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,xlmz4a,cloud,0,1678367717817,1,1678367718622,805,1678367718931,310,0,1678367718969,37,1153,310,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,xlmz4a,cloud,1678367718779,0,1678367718779,0,0,1678367718810,31,1678367719124,313,344,313,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367717816,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,xlmz4a,cloud,0,1678367717816,0,1678367717817,1,1,1,624
91,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367722877,0,1678367722879,2,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,tzpdel,cloud,0,1678367722883,3,1678367723323,440,1678367723507,184,0,1678367723531,24,653,186,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,312,cd235fb4faacc4fbf7ebda0fbd71d6141e29721e3c7ad4cb2c606475669acd66,tzpdel,cloud,1678367723415,0,1678367723416,0,0,1678367723432,16,1678367723622,190,206,190,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367722880,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,312,tzpdel,cloud,0,1678367722880,0,1678367722883,3,3,3,379
92,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367727922,0,1678367727923,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,34c1zf,cloud,0,1678367727924,1,1678367728729,805,1678367729038,309,0,1678367729089,51,1166,309,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,34c1zf,cloud,1678367728886,0,1678367728887,0,0,1678367728929,43,1678367729244,314,357,314,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367727923,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,34c1zf,cloud,0,1678367727923,0,1678367727924,1,1,1,624
93,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367732966,0,1678367732966,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,wn7be1,cloud,0,1678367732968,1,1678367733779,812,1678367734089,309,0,1678367734144,56,1178,309,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,wn7be1,cloud,1678367733937,0,1678367733938,0,0,1678367733984,47,1678367734299,314,361,314,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367732967,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,wn7be1,cloud,0,1678367732967,0,1678367732968,1,1,1,624
94,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367738004,0,1678367738006,1,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,86klm4,cloud,0,1678367738008,2,1678367738448,440,1678367738631,183,0,1678367738645,14,640,184,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,312,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,86klm4,cloud,1678367738540,0,1678367738541,0,0,1678367738553,12,1678367738737,184,196,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367738006,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,312,86klm4,cloud,0,1678367738007,0,1678367738011,4,4,4,372
95,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367743053,0,1678367743053,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,32lsz0,cloud,0,1678367743054,1,1678367743493,439,1678367743676,183,0,1678367743684,8,631,183,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,400,858d37f827ebd21524346c30ecd63d15f2244be64a35409ba9b72034532faa74,32lsz0,cloud,1678367743585,0,1678367743585,0,0,1678367743592,6,1678367743775,184,190,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367743053,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,400,32lsz0,cloud,0,1678367743053,0,1678367743054,1,1,1,368
96,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367750087,0,1678367750087,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,r9vk05,cloud,0,1678367750088,0,1678367750527,440,1678367750710,183,0,1678367750718,8,631,183,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,400,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,r9vk05,cloud,1678367750619,0,1678367750619,0,0,1678367750625,6,1678367750809,183,189,183,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367750087,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,400,r9vk05,cloud,0,1678367750087,0,1678367750088,0,0,0,366
97,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367760310,0,1678367760310,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,hg56jw,cloud,0,1678367760312,2,1678367761117,805,1678367761426,308,0,1678367761456,30,1145,308,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,hg56jw,cloud,1678367761273,0,1678367761274,0,0,1678367761297,24,1678367761611,314,338,314,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367760311,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,hg56jw,cloud,0,1678367760311,0,1678367760313,2,2,2,624
98,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367765347,0,1678367765348,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,a6qg6c,cloud,0,1678367765348,0,1678367766154,806,1678367766464,310,0,1678367766517,53,1169,310,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,492,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,a6qg6c,cloud,1678367766311,0,1678367766312,0,0,1678367766362,51,1678367766671,308,359,308,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367765348,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,492,a6qg6c,cloud,0,1678367765348,0,1678367765348,0,0,0,618
99,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367770412,0,1678367770413,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,7s20j8,cloud,0,1678367770413,1,1678367770853,439,1678367771036,184,0,1678367771044,7,631,184,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,312,7f2c899ae89a20abc8b74e405dc8b3c8ab24c8a00ac0ab932bbb0e74dadf7333,7s20j8,cloud,1678367770945,0,1678367770946,0,0,1678367770951,5,1678367771135,185,190,185,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678367770413,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,312,7s20j8,cloud,0,1678367770413,0,1678367770413,0,0,0,369
100,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367662185,0,1678367662257,71,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,ikad85,cloud,0,1678367662288,31,1678367662733,445,1678367662947,214,5,1678367663140,193,954,285,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,319,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,ikad85,cloud,1678367662962,0,1678367662965,2,5,1678367663035,70,1678367663235,200,272,200,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,1678367662264,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,319,ikad85,cloud,0,1678367662264,0,1678367662284,20,20,20,505
101,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367667321,0,1678367667322,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,qxacha,cloud,0,1678367667322,1,1678367667414,91,1678367667454,40,1,1678367667518,64,196,40,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,556,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,qxacha,cloud,1678367667439,0,1678367667439,0,1,1678367667494,55,1678367667526,32,87,32,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,1678367667321,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,556,qxacha,cloud,0,1678367667322,0,1678367667322,0,0,0,72
102,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367672366,0,1678367672369,3,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,i376nc,cloud,0,1678367672371,2,1678367672814,443,1678367673004,190,0,1678367673033,29,667,193,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,356,cd235fb4faacc4fbf7ebda0fbd71d6141e29721e3c7ad4cb2c606475669acd66,i376nc,cloud,1678367672912,0,1678367672913,1,0,1678367672939,26,1678367673128,189,216,189,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,1678367672369,0,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,356,i376nc,cloud,0,1678367672369,0,1678367672371,2,2,2,384
103,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678367677415,0,1678367677415,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,nioyfw,cloud,0,1678367677416,1,1678367677544,128,1678367677569,25,0,1678367677601,31,185,25,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,556,7f2c899ae89a20abc8b74e405dc8b3c8ab24c8a00ac0ab932bbb0e74dadf7333,nioyfw,cloud,1678367677555,0,1678367677557,1,0,1678367677579,23,1678367677615,35,59,35,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,1678367677415,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,556,nioyfw,cloud,0,1678367677416,0,1678367677416,0,0,0,60
